ensembl_gene_id,external_gene_name
ENSMUSG00000025156,Gps1
ENSMUSG00000025157,Zdhhc16
ENSMUSG00000025158,Rfng
ENSMUSG00000025159,Mms19
ENSMUSG00000025161,Slc16a3
ENSMUSG00000025162,Csnk1d
ENSMUSG00000025169,Ogfod3
ENSMUSG00000025170,Rab40b
ENSMUSG00000025171,Ubtd1
ENSMUSG00000025173,Wdr45b
ENSMUSG00000025175,Fn3k
ENSMUSG00000025176,Hoga1
ENSMUSG00000025178,Pi4k2a
ENSMUSG00000025184,R3hcc1l
ENSMUSG00000025188,Hps1
ENSMUSG00000025189,Cnnm1
ENSMUSG00000025190,Got1
ENSMUSG00000025192,Entpd7
ENSMUSG00000025193,Cutc
ENSMUSG00000025194,Abcc2
ENSMUSG00000025195,Dnmbp
ENSMUSG00000025196,Cpn1
ENSMUSG00000025198,Erlin1
ENSMUSG00000025199,Chuk
ENSMUSG00000025200,Cwf19l1
ENSMUSG00000025201,Bloc1s2-ps
ENSMUSG00000025203,Scd2
ENSMUSG00000025204,Ndufb8
ENSMUSG00000025207,Sema4g
ENSMUSG00000025208,Mrpl43
ENSMUSG00000025209,Twnk
ENSMUSG00000025212,Sfxn3
ENSMUSG00000025217,Btrc
ENSMUSG00000025218,Poll
ENSMUSG00000025220,Oga
ENSMUSG00000025221,Kcnip2
ENSMUSG00000025223,Ldb1
ENSMUSG00000025224,Gbf1
ENSMUSG00000025225,Nfkb2
ENSMUSG00000025226,Fbxl15
ENSMUSG00000025227,Mfsd13a
ENSMUSG00000025228,Actr1a
ENSMUSG00000025231,Sufu
ENSMUSG00000025232,Hexa
ENSMUSG00000025234,Arih1
ENSMUSG00000025235,Bbs4
ENSMUSG00000025236,Adpgk
ENSMUSG00000025237,Parp6
ENSMUSG00000025239,Limd1
ENSMUSG00000025240,Sacm1l
ENSMUSG00000025241,Fyco1
ENSMUSG00000025243,Slc6a20b
ENSMUSG00000025245,Lztfl1
ENSMUSG00000025246,Tbl1x
ENSMUSG00000025257,Ribc1
ENSMUSG00000025260,Hsd17b10
ENSMUSG00000025261,Huwe1
ENSMUSG00000025262,Fam120c
ENSMUSG00000025264,Tsr2
ENSMUSG00000025266,Gnl3l
ENSMUSG00000025268,Maged2
ENSMUSG00000025269,Apex2
ENSMUSG00000025270,Alas2
ENSMUSG00000025271,Pfkfb1
ENSMUSG00000025272,Tro
ENSMUSG00000025277,Abhd6
ENSMUSG00000025278,Flnb
ENSMUSG00000025280,Polr3a
ENSMUSG00000025283,Sat1
ENSMUSG00000025287,Acot9
ENSMUSG00000025289,Prdx4
ENSMUSG00000025290,Rps24
ENSMUSG00000025314,Ptprj
ENSMUSG00000025316,Banp
ENSMUSG00000025318,Jph3
ENSMUSG00000025323,Sp4
ENSMUSG00000025324,Atp10a
ENSMUSG00000025326,Ube3a
ENSMUSG00000025328,Padi3
ENSMUSG00000025332,Kdm5c
ENSMUSG00000025337,Sbds
ENSMUSG00000025340,Rabgef1
ENSMUSG00000025350,Rdh5
ENSMUSG00000025351,Cd63
ENSMUSG00000025353,Ormdl2
ENSMUSG00000025354,Dnajc14
ENSMUSG00000025355,Mmp19
ENSMUSG00000025357,Dgka
ENSMUSG00000025358,Cdk2
ENSMUSG00000025359,Pmel
ENSMUSG00000025362,Rps26
ENSMUSG00000025364,Pa2g4
ENSMUSG00000025366,Esyt1
ENSMUSG00000025369,Smarcc2
ENSMUSG00000025371,Chmp6
ENSMUSG00000025372,Baiap2
ENSMUSG00000025373,Rnf41
ENSMUSG00000025374,Nabp2
ENSMUSG00000025377,Tepsin
ENSMUSG00000025381,Cnpy2
ENSMUSG00000025384,Faap100
ENSMUSG00000025389,Mip
ENSMUSG00000025393,Atp5f1b
ENSMUSG00000025395,Prim1
ENSMUSG00000025400,Tac2
ENSMUSG00000025401,Myo1a
ENSMUSG00000025403,Shmt2
ENSMUSG00000025404,R3hdm2
ENSMUSG00000025408,Ddit3
ENSMUSG00000025409,Mbd6
ENSMUSG00000025410,Dctn2
ENSMUSG00000025413,Ttc4
ENSMUSG00000025417,Pip4k2c
ENSMUSG00000025421,Hdhd2
ENSMUSG00000025422,Agap2
ENSMUSG00000025423,Pias2
ENSMUSG00000025428,Atp5f1a
ENSMUSG00000025429,Pstpip2
ENSMUSG00000025432,Avil
ENSMUSG00000025436,Atp23
ENSMUSG00000025437,Usp33
ENSMUSG00000025439,Clns1a
ENSMUSG00000025450,Gm9752
ENSMUSG00000025451,Paip1
ENSMUSG00000025453,Nnt
ENSMUSG00000025464,Paox
ENSMUSG00000025465,Echs1
ENSMUSG00000025466,Fuom
ENSMUSG00000025470,Zfp511
ENSMUSG00000025473,Adam8
ENSMUSG00000025474,Tubgcp2
ENSMUSG00000025477,Inpp5a
ENSMUSG00000025480,Syce1
ENSMUSG00000025484,Bet1l
ENSMUSG00000025485,Ric8a
ENSMUSG00000025486,Sirt3
ENSMUSG00000025487,Psmd13
ENSMUSG00000025491,Ifitm1
ENSMUSG00000025492,Ifitm3
ENSMUSG00000025494,Sigirr
ENSMUSG00000025495,Ptdss2
ENSMUSG00000025498,Irf7
ENSMUSG00000025499,Hras
ENSMUSG00000025500,Lmntd2
ENSMUSG00000025503,Taldo1
ENSMUSG00000025505,Tmem80
ENSMUSG00000025507,Pidd1
ENSMUSG00000025508,Rplp2
ENSMUSG00000025509,Pnpla2
ENSMUSG00000025510,Cd151
ENSMUSG00000025511,Tspan4
ENSMUSG00000025512,Chid1
ENSMUSG00000025515,Muc2
ENSMUSG00000025521,Tmem192
ENSMUSG00000025525,Apool
ENSMUSG00000025531,Chm
ENSMUSG00000025532,Crcp
ENSMUSG00000025533,Asl
ENSMUSG00000025534,Gusb
ENSMUSG00000025537,Phkg1
ENSMUSG00000025538,Sumf2
ENSMUSG00000025544,Tm9sf2
ENSMUSG00000025545,Clybl
ENSMUSG00000025555,Farp1
ENSMUSG00000025557,Slc15a1
ENSMUSG00000025558,Dock9
ENSMUSG00000025571,Tnrc6c
ENSMUSG00000025572,Tmc6
ENSMUSG00000025573,6030468B19Rik
ENSMUSG00000025574,Tk1
ENSMUSG00000025575,Cant1
ENSMUSG00000025577,Cbx2
ENSMUSG00000025578,Cbx8
ENSMUSG00000025579,Gaa
ENSMUSG00000025580,Eif4a3
ENSMUSG00000025583,Rptor
ENSMUSG00000025584,Pde8a
ENSMUSG00000025591,Tma16
ENSMUSG00000025602,Zfp202
ENSMUSG00000025607,Copg2
ENSMUSG00000025608,Podxl
ENSMUSG00000025609,Mkln1
ENSMUSG00000025612,Bach1
ENSMUSG00000025613,Cct8
ENSMUSG00000025616,Usp16
ENSMUSG00000025626,Phf6
ENSMUSG00000025630,Hprt1
ENSMUSG00000025645,Ccdc51
ENSMUSG00000025646,Atrip
ENSMUSG00000025647,Shisa5
ENSMUSG00000025648,Pfkfb4
ENSMUSG00000025650,Col7a1
ENSMUSG00000025651,Uqcrc1
ENSMUSG00000025665,Rps6ka6
ENSMUSG00000025666,Tmem47
ENSMUSG00000025701,Alox5
ENSMUSG00000025702,Marchf8
ENSMUSG00000025722,Wdr73
ENSMUSG00000025723,Nmb
ENSMUSG00000025724,Sec11a
ENSMUSG00000025726,Slc28a1
ENSMUSG00000025727,Prr35
ENSMUSG00000025728,Pigq
ENSMUSG00000025730,Rab40c
ENSMUSG00000025731,Mettl26
ENSMUSG00000025732,Mcrip2
ENSMUSG00000025733,Rhot2
ENSMUSG00000025735,Rhbdl1
ENSMUSG00000025736,Jmjd8
ENSMUSG00000025737,Wdr24
ENSMUSG00000025739,Gng13
ENSMUSG00000025742,Prps2
ENSMUSG00000025743,Sdc3
ENSMUSG00000025745,Hadha
ENSMUSG00000025747,Tyms
ENSMUSG00000025757,Hspa4l
ENSMUSG00000025758,Plk4
ENSMUSG00000025759,Mfsd8
ENSMUSG00000025762,Larp1b
ENSMUSG00000025764,Jade1
ENSMUSG00000025766,D3Ertd751e
ENSMUSG00000025780,Itih5
ENSMUSG00000025781,Atp5f1c
ENSMUSG00000025782,Taf3
ENSMUSG00000025784,Clec3b
ENSMUSG00000025785,Exosc7
ENSMUSG00000025786,Zdhhc3
ENSMUSG00000025787,Tgm4
ENSMUSG00000025790,Slco3a1
ENSMUSG00000025791,Pgm1
ENSMUSG00000025792,Slc25a10
ENSMUSG00000025793,Hgs
ENSMUSG00000025794,Rpl14
ENSMUSG00000025795,Rassf3
ENSMUSG00000025809,Itgb1
ENSMUSG00000025810,Nrp1
ENSMUSG00000025812,Pard3
ENSMUSG00000025813,Homer2
ENSMUSG00000025815,Dhtkd1
ENSMUSG00000025816,Sec61a2
ENSMUSG00000025817,Nudt5
ENSMUSG00000025821,Zfp282
ENSMUSG00000025823,Pdia4
ENSMUSG00000025825,Iscu
ENSMUSG00000025855,Prkar1b
ENSMUSG00000025857,Dnaaf5
ENSMUSG00000025858,Get4
ENSMUSG00000025860,Xiap
ENSMUSG00000025862,Stag2
ENSMUSG00000025868,Higd2a
ENSMUSG00000025869,Nop16
ENSMUSG00000025870,Arl10
ENSMUSG00000025871,4833439L19Rik
ENSMUSG00000025872,Thoc3
ENSMUSG00000025873,Faf2
ENSMUSG00000025877,Hk3
ENSMUSG00000025878,Uimc1
ENSMUSG00000025880,Smad7
ENSMUSG00000025885,Myo5b
ENSMUSG00000025888,Casp1
ENSMUSG00000025889,Snca
ENSMUSG00000025893,Kbtbd3
ENSMUSG00000025894,Aasdhppt
ENSMUSG00000025898,Cwf19l2
ENSMUSG00000025899,Alkbh8
ENSMUSG00000025902,Sox17
ENSMUSG00000025903,Lypla1
ENSMUSG00000025907,Rb1cc1
ENSMUSG00000025911,Adhfe1
ENSMUSG00000025912,Mybl1
ENSMUSG00000025915,Sgk3
ENSMUSG00000025917,Cops5
ENSMUSG00000025920,Stau2
ENSMUSG00000025921,Rdh10
ENSMUSG00000025922,Rpl7-ps8
ENSMUSG00000025925,Terf1
ENSMUSG00000025933,Tmem14a
ENSMUSG00000025934,Gsta3
ENSMUSG00000025935,Tram1
ENSMUSG00000025937,Lactb2
ENSMUSG00000025939,Ube2w
ENSMUSG00000025940,Tmem70
ENSMUSG00000025949,Pikfyve
ENSMUSG00000025950,Idh1
ENSMUSG00000025956,Mettl21a
ENSMUSG00000025958,Creb1
ENSMUSG00000025959,Klf7
ENSMUSG00000025962,Fastkd2
ENSMUSG00000025967,Eef1b2
ENSMUSG00000025968,Ndufs1
ENSMUSG00000025969,Nrp2
ENSMUSG00000025971,Maip1
ENSMUSG00000025979,Mob4
ENSMUSG00000025980,Hspd1
ENSMUSG00000025981,Coq10b
ENSMUSG00000025982,Sf3b1
ENSMUSG00000025986,Slc39a10
ENSMUSG00000025993,Slc40a1
ENSMUSG00000025995,Wdr75
ENSMUSG00000025997,Ikzf2
ENSMUSG00000026000,Lancl1
ENSMUSG00000026003,Acadl
ENSMUSG00000026004,Kansl1l
ENSMUSG00000026005,Rpe
ENSMUSG00000026014,Raph1
ENSMUSG00000026017,Carf
ENSMUSG00000026018,Ica1l
ENSMUSG00000026019,Wdr12
ENSMUSG00000026020,Nop58
ENSMUSG00000026021,Sumo1
ENSMUSG00000026024,Als2
ENSMUSG00000026027,Stradb
ENSMUSG00000026028,Trak2
ENSMUSG00000026029,Casp8
ENSMUSG00000026031,Cflar
ENSMUSG00000026032,Ndufb3
ENSMUSG00000026034,Clk1
ENSMUSG00000026035,Ppil3
ENSMUSG00000026036,Nif3l1
ENSMUSG00000026037,Orc2
ENSMUSG00000026039,Sgo2a
ENSMUSG00000026042,Col5a2
ENSMUSG00000026043,Col3a1
ENSMUSG00000026047,Poglut2
ENSMUSG00000026048,Ercc5
ENSMUSG00000026049,Tex30
ENSMUSG00000026064,Ptp4a1
ENSMUSG00000026068,Il18rap
ENSMUSG00000026069,Il1rl1
ENSMUSG00000026072,Il1r1
ENSMUSG00000026074,Map4k4
ENSMUSG00000026078,Pdcl3
ENSMUSG00000026080,Chst10
ENSMUSG00000026082,Rev1
ENSMUSG00000026083,Eif5b
ENSMUSG00000026087,Mrpl30
ENSMUSG00000026088,Mitd1
ENSMUSG00000026094,Stk17b
ENSMUSG00000026095,Asnsd1
ENSMUSG00000026096,Osgepl1
ENSMUSG00000026097,Ormdl1
ENSMUSG00000026098,Pms1
ENSMUSG00000026102,Inpp1
ENSMUSG00000026103,Gls
ENSMUSG00000026104,Stat1
ENSMUSG00000026107,Nabp1
ENSMUSG00000026110,Mgat4a
ENSMUSG00000026111,Unc50
ENSMUSG00000026112,Coa5
ENSMUSG00000026113,Inpp4a
ENSMUSG00000026116,Tmem131
ENSMUSG00000026121,Sema4c
ENSMUSG00000026123,Plekhb2
ENSMUSG00000026126,Ptpn18
ENSMUSG00000026127,Imp4
ENSMUSG00000026131,Dst
ENSMUSG00000026134,Prim2
ENSMUSG00000026135,Zfp142
ENSMUSG00000026142,Rhbdd1
ENSMUSG00000026150,Mff
ENSMUSG00000026153,Fam135a
ENSMUSG00000026154,Sdhaf4
ENSMUSG00000026155,Smap1
ENSMUSG00000026156,B3gat2
ENSMUSG00000026158,Ogfrl1
ENSMUSG00000026159,Agfg1
ENSMUSG00000026162,Nhej1
ENSMUSG00000026171,Rnf25
ENSMUSG00000026172,Bcs1l
ENSMUSG00000026173,Plcd4
ENSMUSG00000026174,Cnot9
ENSMUSG00000026175,Vil1
ENSMUSG00000026176,Ctdsp1
ENSMUSG00000026177,Slc11a1
ENSMUSG00000026179,Pnkd
ENSMUSG00000026181,Ppm1f
ENSMUSG00000026185,Igfbp5
ENSMUSG00000026187,Xrcc5
ENSMUSG00000026189,Pecr
ENSMUSG00000026192,Atic
ENSMUSG00000026193,Fn1
ENSMUSG00000026196,Bard1
ENSMUSG00000026197,Zfand2b
ENSMUSG00000026198,Abcb6
ENSMUSG00000026199,Ankzf1
ENSMUSG00000026200,Glb1l
ENSMUSG00000026201,Stk16
ENSMUSG00000026202,Tuba4a
ENSMUSG00000026203,Dnajb2
ENSMUSG00000026204,Ptprn
ENSMUSG00000026205,Slc23a3
ENSMUSG00000026207,Speg
ENSMUSG00000026209,Dnpep
ENSMUSG00000026211,Obsl1
ENSMUSG00000026213,Stk11ip
ENSMUSG00000026219,Trip12
ENSMUSG00000026222,Sp100
ENSMUSG00000026223,Itm2c
ENSMUSG00000026227,2810459M11Rik
ENSMUSG00000026228,Htr2b
ENSMUSG00000026229,Psmd1
ENSMUSG00000026234,Ncl
ENSMUSG00000026238,Ptma
ENSMUSG00000026239,Pde6d
ENSMUSG00000026240,Cops7b
ENSMUSG00000026245,Farsb
ENSMUSG00000026248,Mrpl44
ENSMUSG00000026249,Serpine2
ENSMUSG00000026254,Eif4e2
ENSMUSG00000026260,Ndufa10
ENSMUSG00000026269,Rnpepl1
ENSMUSG00000026270,Capn10
ENSMUSG00000026273,Mterf4
ENSMUSG00000026274,Pask
ENSMUSG00000026275,Ppp1r7
ENSMUSG00000026276,Septin2
ENSMUSG00000026277,Stk25
ENSMUSG00000026279,Thap4
ENSMUSG00000026280,Atg4b
ENSMUSG00000026281,Dtymk
ENSMUSG00000026283,Ing5
ENSMUSG00000026288,Inpp5d
ENSMUSG00000026289,Atg16l1
ENSMUSG00000026295,Spp2
ENSMUSG00000026305,Lrrfip1
ENSMUSG00000026307,Scly
ENSMUSG00000026309,Ilkap
ENSMUSG00000026311,Asb1
ENSMUSG00000026313,Hdac4
ENSMUSG00000026317,Cln8
ENSMUSG00000026319,Relch
ENSMUSG00000026321,Tnfrsf11a
ENSMUSG00000026333,Gin1
ENSMUSG00000026335,Pam
ENSMUSG00000026339,Ccdc93
ENSMUSG00000026341,Actr3
ENSMUSG00000026342,Slc35f5
ENSMUSG00000026348,Acmsd
ENSMUSG00000026349,Ccnt2
ENSMUSG00000026353,Ubxn4
ENSMUSG00000026354,Lct
ENSMUSG00000026355,Mcm6
ENSMUSG00000026356,Dars1
ENSMUSG00000026357,Rgs18
ENSMUSG00000026360,Rgs2
ENSMUSG00000026361,Cdc73
ENSMUSG00000026365,Cfh
ENSMUSG00000026374,Tsn
ENSMUSG00000026377,Nifk
ENSMUSG00000026383,Epb41l5
ENSMUSG00000026384,Ptpn4
ENSMUSG00000026385,Dbi
ENSMUSG00000026388,3110009E18Rik
ENSMUSG00000026389,Steap3
ENSMUSG00000026390,Marco
ENSMUSG00000026393,Nek7
ENSMUSG00000026395,Ptprc
ENSMUSG00000026398,Nr5a2
ENSMUSG00000026399,Cd55
ENSMUSG00000026404,Ddx59
ENSMUSG00000026409,Pfkfb2
ENSMUSG00000026411,Tmem9
ENSMUSG00000026413,Pkp1
ENSMUSG00000026421,Csrp1
ENSMUSG00000026425,Srgap2
ENSMUSG00000026426,Arl8a
ENSMUSG00000026427,Eif2d
ENSMUSG00000026429,Ube2t
ENSMUSG00000026430,Rassf5
ENSMUSG00000026433,Rab29
ENSMUSG00000026434,Nucks1
ENSMUSG00000026435,Slc45a3
ENSMUSG00000026436,Elk4
ENSMUSG00000026439,Rbbp5
ENSMUSG00000026447,Pik3c2b
ENSMUSG00000026450,Chit1
ENSMUSG00000026452,Syt2
ENSMUSG00000026455,Klhl12
ENSMUSG00000026456,Cyb5r1
ENSMUSG00000026457,Adipor1
ENSMUSG00000026458,Ppfia4
ENSMUSG00000026463,Atp2b4
ENSMUSG00000026466,Tor1aip1
ENSMUSG00000026469,Xpr1
ENSMUSG00000026470,Stx6
ENSMUSG00000026473,Glul
ENSMUSG00000026475,Rgs16
ENSMUSG00000026478,Lamc1
ENSMUSG00000026480,Ncf2
ENSMUSG00000026482,Rgl1
ENSMUSG00000026483,Niban1
ENSMUSG00000026484,Rnf2
ENSMUSG00000026489,Coq8a
ENSMUSG00000026490,Cdc42bpa
ENSMUSG00000026491,Ahctf1
ENSMUSG00000026492,Tfb2m
ENSMUSG00000026495,Efcab2
ENSMUSG00000026496,Parp1
ENSMUSG00000026499,Acbd3
ENSMUSG00000026500,Cox20
ENSMUSG00000026502,Desi2
ENSMUSG00000026504,Sdccag8
ENSMUSG00000026509,Capn2
ENSMUSG00000026510,Trp53bp2
ENSMUSG00000026511,Srp9
ENSMUSG00000026516,Nvl
ENSMUSG00000026519,Tmem63a
ENSMUSG00000026520,Pycr2
ENSMUSG00000026525,Opn3
ENSMUSG00000026526,Fh1
ENSMUSG00000026532,Spta1
ENSMUSG00000026544,Dusp23
ENSMUSG00000026547,Tagln2
ENSMUSG00000026553,Copa
ENSMUSG00000026554,Dcaf8
ENSMUSG00000026556,Vangl2
ENSMUSG00000026558,Uck2
ENSMUSG00000026563,Tada1
ENSMUSG00000026565,Pou2f1
ENSMUSG00000026566,Mpzl1
ENSMUSG00000026568,Mpc2
ENSMUSG00000026571,Dcaf6
ENSMUSG00000026575,Nme7
ENSMUSG00000026576,Atp1b1
ENSMUSG00000026577,Blzf1
ENSMUSG00000026578,Ccdc181
ENSMUSG00000026579,F5
ENSMUSG00000026581,Sell
ENSMUSG00000026584,Scyl3
ENSMUSG00000026585,Kifap3
ENSMUSG00000026594,Ralgps2
ENSMUSG00000026596,Abl2
ENSMUSG00000026600,Soat1
ENSMUSG00000026601,Axdnd1
ENSMUSG00000026603,Smyd2
ENSMUSG00000026604,Ptpn14
ENSMUSG00000026605,Cenpf
ENSMUSG00000026608,Kctd3
ENSMUSG00000026614,Slc30a10
ENSMUSG00000026615,Eprs1
ENSMUSG00000026616,Cr2
ENSMUSG00000026617,Bpnt1
ENSMUSG00000026618,Iars2
ENSMUSG00000026622,Nek2
ENSMUSG00000026623,Lpgat1
ENSMUSG00000026626,Ppp2r5a
ENSMUSG00000026627,Pacc1
ENSMUSG00000026628,Atf3
ENSMUSG00000026632,Tatdn3
ENSMUSG00000026634,Angel2
ENSMUSG00000026637,Traf5
ENSMUSG00000026640,Plxna2
ENSMUSG00000026641,Usf1
ENSMUSG00000026643,Nmt2
ENSMUSG00000026644,Acbd7
ENSMUSG00000026646,Suv39h2
ENSMUSG00000026648,Dclre1c
ENSMUSG00000026649,Cfap126
ENSMUSG00000026655,Fam107b
ENSMUSG00000026656,Fcgr2b
ENSMUSG00000026657,Frmd4a
ENSMUSG00000026659,Dusp12
ENSMUSG00000026662,Sephs1
ENSMUSG00000026663,Atf6
ENSMUSG00000026664,Phyh
ENSMUSG00000026667,Uhmk1
ENSMUSG00000026669,Mcm10
ENSMUSG00000026670,Uap1
ENSMUSG00000026672,Optn
ENSMUSG00000026675,Hsd17b7
ENSMUSG00000026679,Enkur
ENSMUSG00000026683,Nuf2
ENSMUSG00000026686,Lmx1a
ENSMUSG00000026687,Aldh9a1
ENSMUSG00000026688,Mgst3
ENSMUSG00000026694,Mettl13
ENSMUSG00000026696,Vamp4
ENSMUSG00000026698,Pigc
ENSMUSG00000026701,Prdx6
ENSMUSG00000026705,Klhl20
ENSMUSG00000026707,Nsun6
ENSMUSG00000026708,Cenpl
ENSMUSG00000026709,Dars2
ENSMUSG00000026712,Mrc1
ENSMUSG00000026715,Serpinc1
ENSMUSG00000026718,Stam
ENSMUSG00000026721,Rabgap1l
ENSMUSG00000026723,Trdmt1
ENSMUSG00000026725,Tnn
ENSMUSG00000026726,Cubn
ENSMUSG00000026727,Rsu1
ENSMUSG00000026728,Vim
ENSMUSG00000026729,4930562F07Rik
ENSMUSG00000026730,Pter
ENSMUSG00000026736,4930426L09Rik
ENSMUSG00000026737,Pip4k2a
ENSMUSG00000026739,Bmi1
ENSMUSG00000026740,Dnajc1
ENSMUSG00000026743,Mllt10
ENSMUSG00000026749,Nek6
ENSMUSG00000026750,Psmb7
ENSMUSG00000026753,Ppp6c
ENSMUSG00000026754,Golga1
ENSMUSG00000026755,Arpc5l
ENSMUSG00000026761,Orc4
ENSMUSG00000026766,Mmadhc
ENSMUSG00000026767,Mindy3
ENSMUSG00000026771,Spopl
ENSMUSG00000026773,Pfkfb3
ENSMUSG00000026775,Yme1l1
ENSMUSG00000026778,Prkcq
ENSMUSG00000026779,Mastl
ENSMUSG00000026781,Acbd5
ENSMUSG00000026782,Abi2
ENSMUSG00000026784,Pdss1
ENSMUSG00000026785,Pkn3
ENSMUSG00000026786,Apbb1ip
ENSMUSG00000026788,Zbtb43
ENSMUSG00000026790,Odf2
ENSMUSG00000026791,Slc2a8
ENSMUSG00000026792,Lrsam1
ENSMUSG00000026796,Niban2
ENSMUSG00000026797,Stxbp1
ENSMUSG00000026798,Coq4
ENSMUSG00000026799,Med27
ENSMUSG00000026803,Ttf1
ENSMUSG00000026806,Ddx31
ENSMUSG00000026807,Ak8
ENSMUSG00000026810,Dpm2
ENSMUSG00000026811,St6galnac6
ENSMUSG00000026812,Tsc1
ENSMUSG00000026814,Eng
ENSMUSG00000026815,Gfi1b
ENSMUSG00000026816,Gtf3c5
ENSMUSG00000026817,Ak1
ENSMUSG00000026819,Slc25a25
ENSMUSG00000026820,Ptges2
ENSMUSG00000026821,Ralgds
ENSMUSG00000026822,Lcn2
ENSMUSG00000026826,Nr4a2
ENSMUSG00000026827,Gpd2
ENSMUSG00000026832,Cytip
ENSMUSG00000026833,Olfm1
ENSMUSG00000026835,Fcnb
ENSMUSG00000026837,Col5a1
ENSMUSG00000026842,Abl1
ENSMUSG00000026843,Fubp3
ENSMUSG00000026848,Tor1b
ENSMUSG00000026849,Tor1a
ENSMUSG00000026851,BC005624
ENSMUSG00000026853,Crat
ENSMUSG00000026854,Usp20
ENSMUSG00000026856,Dolpp1
ENSMUSG00000026857,Ntmt1
ENSMUSG00000026858,Miga2
ENSMUSG00000026860,Sh3glb2
ENSMUSG00000026864,Hspa5
ENSMUSG00000026867,Gapvd1
ENSMUSG00000026869,Psmd5
ENSMUSG00000026872,Zeb2
ENSMUSG00000026873,Phf19
ENSMUSG00000026874,Hc
ENSMUSG00000026878,Rab14
ENSMUSG00000026879,Gsn
ENSMUSG00000026880,Stom
ENSMUSG00000026883,Dab2ip
ENSMUSG00000026885,Ttll11
ENSMUSG00000026887,Mrrf
ENSMUSG00000026889,Rbm18
ENSMUSG00000026893,Gca
ENSMUSG00000026895,Ndufa8
ENSMUSG00000026896,Ifih1
ENSMUSG00000026914,Psmd14
ENSMUSG00000026915,Strbp
ENSMUSG00000026917,Wdr5
ENSMUSG00000026918,Brd3
ENSMUSG00000026921,Egfl7
ENSMUSG00000026922,Agpat2
ENSMUSG00000026923,Notch1
ENSMUSG00000026924,Sec16a
ENSMUSG00000026925,Inpp5e
ENSMUSG00000026926,Pmpca
ENSMUSG00000026927,Entr1
ENSMUSG00000026928,Card9
ENSMUSG00000026930,Gpsm1
ENSMUSG00000026932,Nacc2
ENSMUSG00000026933,Camsap1
ENSMUSG00000026938,Fcna
ENSMUSG00000026941,Mamdc4
ENSMUSG00000026942,Traf2
ENSMUSG00000026944,Abca2
ENSMUSG00000026946,Nmi
ENSMUSG00000026950,Neb
ENSMUSG00000026955,Sapcd2
ENSMUSG00000026956,Uap1l1
ENSMUSG00000026958,Dpp7
ENSMUSG00000026960,Arl6ip6
ENSMUSG00000026965,Anapc2
ENSMUSG00000026966,Ssna1
ENSMUSG00000026969,Cimip2a
ENSMUSG00000026970,Rbms1
ENSMUSG00000026972,Arrdc1
ENSMUSG00000026974,Zmynd19
ENSMUSG00000026975,Dph7
ENSMUSG00000026977,Marchf7
ENSMUSG00000026979,Psd4
ENSMUSG00000026980,Ly75
ENSMUSG00000026987,Baz2b
ENSMUSG00000026988,Wdsub1
ENSMUSG00000026991,Pkp4
ENSMUSG00000026999,Nup35
ENSMUSG00000027001,Dusp19
ENSMUSG00000027002,Nckap1
ENSMUSG00000027006,Dnajc10
ENSMUSG00000027007,Itprid2
ENSMUSG00000027009,Itga4
ENSMUSG00000027010,Slc25a12
ENSMUSG00000027011,Ube2e3
ENSMUSG00000027012,Dync1i2
ENSMUSG00000027014,Cwc22
ENSMUSG00000027015,Cybrd1
ENSMUSG00000027016,Zfp385b
ENSMUSG00000027018,Hat1
ENSMUSG00000027030,Stk39
ENSMUSG00000027035,Cers6
ENSMUSG00000027067,Ssrp1
ENSMUSG00000027071,P2rx3
ENSMUSG00000027073,Prg2
ENSMUSG00000027074,Slc43a3
ENSMUSG00000027075,Slc43a1
ENSMUSG00000027076,Timm10
ENSMUSG00000027077,Smtnl1
ENSMUSG00000027078,Ube2l6
ENSMUSG00000027079,Clp1
ENSMUSG00000027080,Med19
ENSMUSG00000027082,Tfpi
ENSMUSG00000027086,Fastkd1
ENSMUSG00000027087,Itgav
ENSMUSG00000027088,Phospho2
ENSMUSG00000027091,Zc3h15
ENSMUSG00000027099,Mtx2
ENSMUSG00000027104,Atf2
ENSMUSG00000027108,Ola1
ENSMUSG00000027109,Sp3
ENSMUSG00000027111,Itga6
ENSMUSG00000027115,Kif18a
ENSMUSG00000027122,Arl14ep
ENSMUSG00000027130,Slc12a6
ENSMUSG00000027131,Emc4
ENSMUSG00000027132,Katnbl1
ENSMUSG00000027133,Nop10
ENSMUSG00000027134,Lpcat4
ENSMUSG00000027160,Ccdc34
ENSMUSG00000027162,Lin7c
ENSMUSG00000027163,Commd9
ENSMUSG00000027164,Traf6
ENSMUSG00000027165,Iftap
ENSMUSG00000027166,Dnajc24
ENSMUSG00000027167,Elp4
ENSMUSG00000027170,Eif3m
ENSMUSG00000027173,Depdc7
ENSMUSG00000027175,Tcp11l1
ENSMUSG00000027176,Cstf3
ENSMUSG00000027177,Hipk3
ENSMUSG00000027180,Fbxo3
ENSMUSG00000027184,Caprin1
ENSMUSG00000027185,Nat10
ENSMUSG00000027186,Elf5
ENSMUSG00000027187,Cat
ENSMUSG00000027189,Trim44
ENSMUSG00000027193,Api5
ENSMUSG00000027194,Ttc17
ENSMUSG00000027195,Hsd17b12
ENSMUSG00000027196,Alkbh3os1
ENSMUSG00000027198,Ext2
ENSMUSG00000027199,Gatm
ENSMUSG00000027200,Sema6d
